transaction,address,bedroom,bathroom,sales_price,rent_perMonth,rent_perWeek,description,propertyType,location,agent,listing_source,listing_url,date_type,date
sales,"Harrington Road, South Kensington",3,3,"£7,950,000",,,Beautifully furnished three bedroom penthouse located in the area of South Kensington.This spectacular penthouse apartment with direct lift access and a panoramic terrace is luxuriously designed throughout with bespoke.,Apartment,South Kensington,"The Cloister, London",rightmove,https://www.rightmove.co.uk/properties/128258723#/?channel=RES_BUY,Added,22/03/2022
sales,"Harrington Road, South Kensington",3,3,"£7,950,000",,,"An outstanding three bedroom penthouse apartment with panoramic views over Central London. This generous sized property comprises of three large en suite double bedrooms (one with a large dressing room), a vaulted double aspect reception, kitchen dining room and a panoramic roof terrace with hot ...",Flat,South Kensington,"Dexters, South Kensington",rightmove,https://www.rightmove.co.uk/properties/131998652#/?channel=RES_BUY,Added,24/02/2023
sales,"Gerald Road, London, SW1W",5,4,"£7,950,000",,,"An extremely attractive, 5 bedroom house for sale in Belgravia, SW1. This superb white stucco fronted townhouse is set back from the road behind a private garden and is located on Gerald Road, which is generally regarded as one of the finest addresses in Belgravia. Accommodation, which covers ap...",Town House,SW1W,"Knight Frank, Belgravia, Westminster & Pimlico",rightmove,https://www.rightmove.co.uk/properties/132219137#/?channel=RES_BUY,Reduced,09/05/2023
sales,"Brompton Square, London, SW3",3,3,"£7,950,000",,,"Following an extensive full modernisation project painstakingly created over more than four years, this elegant and impressive three to four bedroomed triplex maisonette with wonderful proportions and a new long 999 year lease is positioned at the quiet northern end of this prominent Knightsbridg...",Terraced,SW3,"The London Broker, Mayfair",rightmove,https://www.rightmove.co.uk/properties/127126718#/?channel=RES_BUY,Added,25/03/2023
sales,"Parkside, Wimbledon, SW19",7,6,"£7,950,000",,,"Arcadia on Parkside was built by Hyatt Homes, (Evening Standard House builder of the year 2016), using latest design and innovative to create this state-of-the-art residence of over 6000 sq ft. located adjacent to Wimbledon Common.",Detached,SW19,"Fuller Gilbert & Co, Wimbledon",rightmove,https://www.rightmove.co.uk/properties/131506475#/?channel=RES_BUY,Added,07/02/2023
sales,"Great Marlborough Street, London, W1F",4,4,"£7,950,000",,,"** PENTHOUSE in Soho ** Rarely on the market, this beautiful terraced 4 bedroom Duplex Penthouse in bustling Soho is a great property",Penthouse,W1F,"One London, London",rightmove,https://www.rightmove.co.uk/properties/134914583#/?channel=RES_BUY,Added,2023-05-17
sales,"Harrington Road, London, SW7",3,3,"£7,950,000",,,"Breathtaking penthouse finished to the highest standard. A truly luxurious London home in the heart of South Kensington. 1600 square feet of private roof terrace, 360-degree views and elegant reception space make this a truly outstanding property.",Apartment,SW7,"Breteuil, London",rightmove,https://www.rightmove.co.uk/properties/119879825#/?channel=RES_BUY,Added,11/02/2022
sales,"Madoc Close, Childs HIll",2,2,"£725,000",,,"An immaculately presented two double bedroom, two bathroom second floor apartment with lift access, set within a highly sought-after gated development with a west facing balcony. This stunning, bright and spacious apartment provides 852 sq ft / 79.15 sqM of skilfully crafted living space, compris...",Apartment,Childs HIll,"Goldschmidt & Howland, West Hampstead - Sales",rightmove,https://www.rightmove.co.uk/properties/132375314#/?channel=RES_BUY,Reduced,09/05/2023
sales,"Cheyne Row, Chelsea, London, SW3",3,2,"£7,950,000",,,Three bedroom house with elegant interiors on historic Chelsea street,Terraced,SW3,"Russell Simpson, Chelsea",rightmove,https://www.rightmove.co.uk/properties/134806133#/?channel=RES_BUY,Added,15/05/2023
sales,"Chesham Street, SW1X",3,3,"£7,950,000",,,"An elegant, new first floor lateral three bedroom three bathroom apartment of 2,029 sqft including separate storage, with roof terrace and balcony in this magnificent white stucco fronted building close to Sloane Square and Knightsbridge, for sale fully furnished and interior designed by Todhunte...",Apartment,SW1X,"Harrods Estates, Mayfair",rightmove,https://www.rightmove.co.uk/properties/125853209#/?channel=RES_BUY,Added,08/08/2022
sales,"Cheyne Row, Chelsea, London, SW3",4,2,"£7,950,000",,,"Standing proud from this historic terrace of grade II* listed Queen Anne houses, with its elegant stucco columned portico, this house is for sale for the first time in over forty years. The property has been sympathetically altered prior to listing, making it a very comfortable house for the mode...",Terraced,SW3,"John D Wood & Co. Sales, Chelsea Green",rightmove,https://www.rightmove.co.uk/properties/134806151#/?channel=RES_BUY,Added,15/05/2023
sales,"Petersham House, South Kensington, London, SW7",3,3,"£7,950,000",,,"Situated on the seventh floor and covering in excess of 3000 sq ft including a wraparound decked terrace, this amazing apartment provides panoramic views of South Kensington and many of London's iconic landmarks. Developer - Michael Spink",Penthouse,SW7,"Barnes International Realty, London",rightmove,https://www.rightmove.co.uk/properties/96598459#/?channel=RES_BUY,Added,24/05/2022
sales,"The Penthouse, Petersham House, - Harrington Road,SW7",3,4,"£7,950,000",,,"An outstanding penthouse with extensive outside space which includes a covered sun deck and jacuzzi, with stunning panoramic views over London.",Apartment,SW7,"York Estates, Knightsbridge",rightmove,https://www.rightmove.co.uk/properties/115643993#/?channel=RES_BUY,Added,01/11/2021
sales,"Harrington Road, London",3,3,"£7,950,000",,,"A Beautiful penthouse located in the heart of South Kensington, this luxury property offers a unique and bright large reception room, a dinner area room, modern kitchen, three double bedrooms, three en-suite bathrooms, a large walk in wardrobe, a Gym, a private jacuzzi and sun room with an incred...",Penthouse,London,"Knightsbridge International Real Estate, London",rightmove,https://www.rightmove.co.uk/properties/124813487#/?channel=RES_BUY,Added,08/07/2022
sales,"Bathurst Street, Hyde Park Estate, London, W2",5,5,"£7,950,000",,,"With a highly desirable location moments from Hyde Park this stunning five bedroom low build house offers four floors of beautiful modern interiors, two private patio gardens and a gorgeous open-plan living space.",House,W2,"Foxtons, Marylebone",rightmove,https://www.rightmove.co.uk/properties/93970547#/?channel=RES_BUY,Added,02/10/2018
sales,"Heathview Gardens, Putney, London, SW15",9,6,"£7,950,000",,,"A very handsome and imposing period detached (8,584 sq ft) ""country house"" in London, affording an unusually high level of seclusion and privacy in this highly coveted zone 2 enclave.",Detached,SW15,"Savills, Putney",rightmove,https://www.rightmove.co.uk/properties/114052802#/?channel=RES_BUY,Reduced,17/03/2023
sales,"Mount Street, Mayfair, London, W1K",3,2,"£7,950,000",,,"A beautiful three bedroom lateral apartment with outstanding ceiling heights for sale in Mayfair, W1K This bright and spacious apartment is located on arguably London's most desirable street. Situated towards Berkeley Square, the property is perfectly positioned to take advantage of Mayfair's bo...",Flat,W1K,"Knight Frank, Mayfair",rightmove,https://www.rightmove.co.uk/properties/127406930#/?channel=RES_BUY,Added,26/09/2022
sales,"Cumberland Terrace, Regent's Park, London, NW1",3,2,"£7,950,000",,,"Exceptional first floor apartment in Cumberland Terrace for sale overlooking Regent’s Park. This rarely available, lateral apartment has just been brand newly refurbished and interior designed with impeccable taste, very much in line with the character of Regent’s Park.",Apartment,NW1,"Park Lord, London",rightmove,https://www.rightmove.co.uk/properties/126646838#/?channel=RES_BUY,Reduced,20/03/2023
sales,"Curzon Street, London, W1J",3,3,"£7,950,000",,,"Beautiful two bedroom lateral apartment in the heart of Mayfair located within a moments walk of Piccadilly, Bond Street, and Berkeley Square",Apartment,W1J,"DDRE.global, London",rightmove,https://www.rightmove.co.uk/properties/131770070#/?channel=RES_BUY,Added,17/02/2023
sales,"Chesham Street, Belgravia, SW1X",3,3,"£7,950,000",,,"Ref. LOB0754 - Originally built in the 1830s, and designed by renowned architect, Thomas Cubitt, Chesham Street is a quiet residential road that radiates the grandeur and elegance of the Victorian era. This elegant apartment is located on the first floor of the development and benefits from na...",Flat,SW1X,"Beauchamp Estates Ltd, New Homes",rightmove,https://www.rightmove.co.uk/properties/128194742#/?channel=RES_BUY,Added,19/10/2022
sales,"Harrington Road, London, SW7",3,3,"£7,950,000",,,"An outstanding penthouse offering three double bedrooms and extensive outside space with stunning panoramic views over London. The property spans just over 3,000 sqft of lateral internal space, with 1,600 sqft of private outside space, on which sits a covered sun deck and jacuzzi. Offering d...",Penthouse,SW7,"Berkshire Hathaway HomeServices, Knightsbridge",rightmove,https://www.rightmove.co.uk/properties/114979631#/?channel=RES_BUY,Added,18/10/2021
sales,"Harrington Rd, SW7",3,4,"£7,950,000",,,"A Brand Newly Developed Three Double Bedroom, Four Bathroom Penthouse, offering stunning 360 Degree Panoramic Views over Central London (Spanning 4,665 Sq Ft / 433 Sq Meters Including Terrace). This stunning flat offers very generous contemporary accommodation featuring direct lift acces...",Penthouse,SW7,"Knightsbridge Estate, Mayfair",rightmove,https://www.rightmove.co.uk/properties/119865077#/?channel=RES_BUY,Added,11/02/2022
sales,"Rutland Court, London, SW7",3,2,"£7,950,000",,,"Ref. - A stunning first-floor lateral apartment set in an exclusive gated development in Knightsbridge. This three-bedroom property benefits from 24hr porterage and security, high ceilings and traditional features.",Flat,SW7,"Beauchamp Estates Ltd, Mayfair - Resale",rightmove,https://www.rightmove.co.uk/properties/134248544#/?channel=RES_BUY,Added,28/04/2023
sales,"Pond Place, Chelsea, London, SW3",4,4,"£7,950,000",,,Ideally situated in this quiet backwater of Chelsea,Terraced,SW3,"Russell Simpson, Chelsea",rightmove,https://www.rightmove.co.uk/properties/131333021#/?channel=RES_BUY,Added,02/02/2023
sales,"Bathurst Street, London, W2.",5,5,"£7,950,000",,,"A beautiful 5 bedroom house with private terrace located on the Hyde Park Estate, W2. Refurbished throughout to a high standard, this five bedroom house occupies 4 floors of this beautiful property near the open spaces of Hyde Park. Positioned on one of the area's attractive streets, this proper...",Terraced,W2.,"Knight Frank, Hyde Park",rightmove,https://www.rightmove.co.uk/properties/85851732#/?channel=RES_BUY,Added,20/07/2022
sales,"Mount Street, Mayfair",3,2,"£7,950,000",,,"A bright and spacious two/three bedroom first floor lateral apartment located on arguably London`s most desirable street. Situated towards the Berkeley Square, the property is perfectly positioned to take advantage of Mayfair`s boutique shops, up-market restaurants and 5* hotels.",Apartment,Mayfair,"Rokstone, London",rightmove,https://www.rightmove.co.uk/properties/72410810#/?channel=RES_BUY,Added,11/03/2022
sales,"Cumberland Terrace, Regent's Park, London, NW1",3,2,"£7,950,000",,,A first floor apartment offering outstanding views of Regent’s Park and the Terrace's private gardens.,Apartment,NW1,"Savills, St John's Wood & Regent's Park",rightmove,https://www.rightmove.co.uk/properties/126648752#/?channel=RES_BUY,Reduced,20/03/2023
sales,"Harrington Road, South Kensington, SW3",3,3,"£7,950,000",,,"A remarkable seventh floor penthouse located in the heart of prime South Kensington, offering a beautiful, modern living space and featuring direct lift access.",Penthouse,SW3,"Rokstone, London",rightmove,https://www.rightmove.co.uk/properties/112457657#/?channel=RES_BUY,Reduced,08/10/2021
sales,"Cork Street, Mayfair",3,3,"£7,850,000",,,A three bedroom lateral apartment situated on the second floor of this luxury development located in the heart of Mayfair.,Flat,Mayfair,"Wetherell, Mayfair",rightmove,https://www.rightmove.co.uk/properties/110374760#/?channel=RES_BUY,Reduced,09/08/2022
sales,"Carlos Place, Mayfair, London, W1K",3,2,"£7,850,000",,,"An exceptional three-bedroom apartment for sale in a prestigious period building on one of Mayfair’s most luxurious streets. This well-proportioned, lateral penthouse apartment offers approximately 2,000 square feet of accommodation. Situated on the fifth floor, the apartment is located in an el...",Flat,W1K,"Knight Frank, Mayfair",rightmove,https://www.rightmove.co.uk/properties/131648060#/?channel=RES_BUY,Added,13/02/2023
